Kingdom,Phylum,Class,Subclass,Infraclass,Subterclass,Superorder,Order,Superfamily,Family,Genus,Species,Subfamily,Tribe,Subphylum,Suborder,Superclass,Infraorder,Parvorder,Section,Subsection,Flokkun,id,N,Artal,skipting,stod,Nu,A,worms
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,B8B,4,2015,4,B8,16,130537,130537
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,E4B,2,2014,1,E4,2,130537,130537
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,8C,3,2016,4,8C,12,130537,130537
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,C4C,3,2015,1,C4,3,130537,130537
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,C4C,16,2015,4,C4,64,130537,130537
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,B5A,5,2017,4,B5,20,130537,130537
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,C4A,2,2014,1,C4,2,130537,130537
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,A7B,6,2017,4,A7,24,130537,130537
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,4A,3,2016,4,4A,12,130537,130537
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,E3B,1,2015,1,E3,1,130537,130537
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,B8A,4,2017,4,B8,16,130537,130537
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,E4C,4,2017,4,E4,16,130537,130537
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,C4B,7,2017,4,C4,28,130537,130537
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,U1A,4,2013,1,U1,4,130537,130537
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,8C,3,2016,1,8C,3,130537,130537
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,C4A,1,2015,1,C4,1,130537,130537
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,E4B,6,2017,4,E4,24,130537,130537
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,C4C,5,2017,4,C4,20,130537,130537
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,E3A,3,2017,4,E3,12,130537,130537
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,A7C,6,2017,4,A7,24,130537,130537
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,8A,1,2016,4,8A,4,130537,130537
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,B5B,2,2015,4,B5,8,130537,130537
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,4A,8,2016,4,4A,32,130537,130537
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,B8A,1,2015,4,B8,4,130537,130537
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,4B,11,2016,4,4B,44,130537,130537
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,U2A,8,2013,1,U2,8,130537,130537
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,C4B,3,2015,4,C4,12,130537,130537
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,B5B,1,2014,1,B5,1,130537,130537
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,C4A,9,2017,4,C4,36,130537,130537
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,E3C,4,2015,4,E3,16,130537,130537
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,E3C,3,2015,1,E3,3,130537,130537
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,B5A,3,2015,4,B5,12,130537,130537
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,C4A,5,2015,4,C4,20,130537,130537
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,U2B,17,2013,1,U2,17,130537,130537
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,4B,2,2016,1,4B,2,130537,130537
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,C4A,1,2013,1,C4,1,130537,130537
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,3C,7,2016,4,3C,28,130537,130537
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,B5C,2,2015,4,B5,8,130537,130537
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,4B,1,2016,1,4B,1,130537,130537
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,B5A,1,2015,1,B5,1,130537,130537
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,U2B,3,2013,8,U2,24,130537,130537
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,4B,7,2016,4,4B,28,130537,130537
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,3C,1,2016,1,3C,1,130537,130537
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,B5C,1,2015,1,B5,1,130537,130537
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,7C,4,2016,4,7C,16,130537,130537
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,C4C,2,2013,1,C4,2,130537,130537
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,8B,1,2016,1,8B,1,130537,130537
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,U2C,5,2013,1,U2,5,130537,130537
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,3A,1,2016,4,3A,4,130537,130537
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,E4C,1,2014,4,E4,4,130537,130537
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Scoloplos,Scoloplos armiger,Orbiniinae,,,,,,,,,Scoloplos armiger,A7C,1,2015,4,A7,4,130537,130537
Animalia,Mollusca,Bivalvia,Autobranchia,Heteroconchia,Euheterodonta,Imparidentia,Cardiida,Cardioidea,Cardiidae,Serripes,Serripes groenlandicus,Clinocardiinae,,,,,,,,,Serripes groenlandicus,8C,1,2016,4,8C,4,582749,582749
Animalia,Annelida,,,,,,Sipuncula,,,,,,,,,,,,,,Sipuncula,4A,1,2016,4,4A,4,1268,1268
Animalia,Sipunculida,,,,,,,,,,,,,,,,,,,,Sipunculida,C4C,1,2015,4,C4,4,152283,152283
Animalia,Sipunculida,,,,,,,,,,,,,,,,,,,,Sipunculida,E4B,1,2015,1,E4,1,152283,152283
Animalia,Annelida,,,,,,Sipuncula,,,,,,,,Sipuncula incertae sedis,,Sipunculidea,,,,Sipunculidea,B5C,2,2017,4,B5,8,1296,1296
Animalia,Annelida,,,,,,Sipuncula,,,,,,,,Sipuncula incertae sedis,,Sipunculidea,,,,Sipunculidea,C4A,1,2014,1,C4,1,1296,1296
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Sphaerodoridae,Sphaerodoropsis,Sphaerodoropsis minuta,,,,Phyllodocida incertae sedis,,,,,,Sphaerodoropsis minuta,8B,1,2016,4,8B,4,131096,131096
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Syllidae,Sphaerosyllis,,Exogoninae,,,Nereidiformia,,,,,,Sphaerosyllis,U1B,13,2013,8,U1,104,129677,129677
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Syllidae,Sphaerosyllis,,Exogoninae,,,Nereidiformia,,,,,,Sphaerosyllis,E3A,1,2013,8,E3,8,129677,129677
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Syllidae,Sphaerosyllis,,Exogoninae,,,Nereidiformia,,,,,,Sphaerosyllis,4B,1,2016,1,4B,1,129677,129677
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Syllidae,Sphaerosyllis,Sphaerosyllis erinaceus,Exogoninae,,,Nereidiformia,,,,,,Sphaerosyllis erinaceus,E3A,2,2015,4,E3,8,131384,131384
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Syllidae,Sphaerosyllis,Sphaerosyllis erinaceus,Exogoninae,,,Nereidiformia,,,,,,Sphaerosyllis erinaceus,A7A,1,2015,4,A7,4,131384,131384
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Syllidae,Sphaerosyllis,Sphaerosyllis erinaceus,Exogoninae,,,Nereidiformia,,,,,,Sphaerosyllis erinaceus,U1C,1,2013,1,U1,1,131384,131384
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Syllidae,Sphaerosyllis,Sphaerosyllis erinaceus,Exogoninae,,,Nereidiformia,,,,,,Sphaerosyllis erinaceus,U1A,3,2013,1,U1,3,131384,131384
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Syllidae,Sphaerosyllis,Sphaerosyllis erinaceus,Exogoninae,,,Nereidiformia,,,,,,Sphaerosyllis erinaceus,E4A,2,2017,4,E4,8,131384,131384
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Syllidae,Sphaerosyllis,Sphaerosyllis erinaceus,Exogoninae,,,Nereidiformia,,,,,,Sphaerosyllis erinaceus,E3C,1,2015,4,E3,4,131384,131384
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Syllidae,Sphaerosyllis,Sphaerosyllis erinaceus,Exogoninae,,,Nereidiformia,,,,,,Sphaerosyllis erinaceus,E3B,1,2014,4,E3,4,131384,131384
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Syllidae,Sphaerosyllis,Sphaerosyllis erinaceus,Exogoninae,,,Nereidiformia,,,,,,Sphaerosyllis erinaceus,E3C,2,2017,4,E3,8,131384,131384
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Syllidae,Sphaerosyllis,Sphaerosyllis erinaceus,Exogoninae,,,Nereidiformia,,,,,,Sphaerosyllis erinaceus,E3A,1,2014,4,E3,4,131384,131384
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Syllidae,Sphaerosyllis,Sphaerosyllis erinaceus,Exogoninae,,,Nereidiformia,,,,,,Sphaerosyllis erinaceus,U2C,1,2013,8,U2,8,131384,131384
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Syllidae,Sphaerosyllis,Sphaerosyllis erinaceus,Exogoninae,,,Nereidiformia,,,,,,Sphaerosyllis erinaceus,E3B,1,2015,4,E3,4,131384,131384
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Syllidae,Sphaerosyllis,Sphaerosyllis erinaceus,Exogoninae,,,Nereidiformia,,,,,,Sphaerosyllis erinaceus,B5B,1,2014,1,B5,1,131384,131384
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Syllidae,Sphaerosyllis,Sphaerosyllis erinaceus,Exogoninae,,,Nereidiformia,,,,,,Sphaerosyllis erinaceus,B0C,2,2014,1,B0,2,131384,131384
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,Spio,Spio filicornis,,,,Spioniformia,,,,,,Spio filicornis,8A,1,2016,1,8A,1,131183,131183
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,,,,,,,,,,,,,Spionida,8B,1,2016,4,8B,4,889,889
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,,,,,,,,,,,,,Spionida,8A,4,2016,4,8A,16,889,889
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,,,,,,,,,,,,,Spionida,7B,1,2016,4,7B,4,889,889
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,C4C,1,2017,4,C4,4,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,E3A,2,2013,8,E3,16,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,B5A,2,2015,4,B5,8,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,E3C,8,2015,4,E3,32,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,B0B,3,2013,1,B0,3,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,B5B,3,2015,4,B5,12,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,B0C,3,2014,1,B0,3,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,4A,1,2016,4,4A,4,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,C4C,45,2013,1,C4,45,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,B0B,1,2013,8,B0,8,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,E4C,2,2014,4,E4,8,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,U1B,33,2013,8,U1,264,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,B5C,4,2015,4,B5,16,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,E3A,55,2013,1,E3,55,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,E4C,11,2015,4,E4,44,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,E3B,16,2014,4,E3,64,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,3C,20,2016,4,3C,80,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,4A,13,2016,4,4A,52,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,B5A,24,2014,1,B5,24,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,4A,36,2016,4,4A,144,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,A7B,1,2015,1,A7,1,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,E3C,3,2015,1,E3,3,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,C4A,2,2017,4,C4,8,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,E3B,3,2017,4,E3,12,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,E3C,1,2017,4,E3,4,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,C4B,3,2013,8,C4,24,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,C4B,42,2013,1,C4,42,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,E3C,19,2014,4,E3,76,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,C4A,92,2013,1,C4,92,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,E3A,12,2014,4,E3,48,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,C4A,1,2013,8,C4,8,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,U2A,2,2013,8,U2,16,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,U2A,18,2013,1,U2,18,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,E4B,2,2015,4,E4,8,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,E4B,1,2015,1,E4,1,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,E4B,17,2014,1,E4,17,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,B0B,6,2014,4,B0,24,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,U1C,6,2013,4,U1,24,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,5A,1,2016,1,5A,1,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,C4B,8,2015,4,C4,32,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,C4C,1,2015,1,C4,1,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,B8C,1,2014,4,B8,4,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,C4A,3,2014,1,C4,3,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,A7B,1,2017,4,A7,4,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,B5A,3,2013,1,B5,3,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,C4C,6,2013,8,C4,48,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,B5C,1,2017,4,B5,4,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,B5B,1,2017,1,B5,1,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,B0A,4,2014,1,B0,4,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,E3B,7,2013,2,E3,14,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,8C,1,2016,4,8C,4,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,B8B,3,2015,4,B8,12,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,U1C,2,2013,8,U1,16,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,E4B,7,2017,4,E4,28,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,5B,3,2016,4,5B,12,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,3A,23,2016,4,3A,92,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,C4C,7,2015,4,C4,28,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,C4C,12,2014,4,C4,48,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,E3B,16,2013,1,E3,16,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,E4B,1,2013,1,E4,1,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,A7A,1,2015,4,A7,4,913,913
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Spionida,,Spionidae,,,,,,Spioniformia,,,,,,Spionidae,8C,1,2016,1,8C,1,913,913
