"matched_taxon_name","Kingdom","Phylum","Class","Subclass","Infraclass","Subterclass","Superorder","Order","Superfamily","Family","Genus","Species","Subfamily","Tribe","Subphylum","Suborder","Superclass","Subgenus","Infraorder","Parvorder","Subspecies","Section","Subsection","Flokkun","id","N","Artal","skipting","stod","Nu","gamalt","A","worms","Nfm","Major Group","Family code","Species code","Food Source","Motility","Habit","Om/Ca/He","Food size/type","FeedMode","Feeding guild","Cleaned Taxon name"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","B8C",6,2017,1,"B8",6,"Scalibregma inflatum","130980",130980,50,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","E4A",4,2016,4,"E4",16,"Scalibregma inflatum","130980",130980,133,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","A7B",3,2017,1,"A7",3,"Scalibregma inflatum","130980",130980,25,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","B8",19,1999,1,"B8",19,"Scalibregma inflatum","130980",130980,844,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","B8A",1,2017,1,"B8",1,"Scalibregma inflatum","130980",130980,8,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","B8B",15,2017,4,"B8",60,"Scalibregma inflatum","130980",130980,500,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","E3C",4,2017,4,"E3",16,"Scalibregma inflatum","130980",130980,133,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","A7C",16,2017,4,"A7",64,"Scalibregma inflatum","130980",130980,533,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","E4C",2,2017,4,"E4",8,"Scalibregma inflatum","130980",130980,67,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","A7B",1,2015,1,"A7",1,"Scalibregma inflatum","130980",130980,8,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","E4A",1,2017,1,"E4",1,"Scalibregma inflatum","130980",130980,8,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","B8C",16,2017,4,"B8",64,"Scalibregma inflatum","130980",130980,533,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","A7C",4,2016,4,"A7",16,"Scalibregma inflatum","130980",130980,133,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","A7B",6,2016,4,"A7",24,"Scalibregma inflatum","130980",130980,200,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","E3B",4,2016,4,"E3",16,"Scalibregma inflatum","130980",130980,133,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","E4A",1,2015,1,"E4",1,"Scalibregma inflatum","130980",130980,8,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","A7C",3,2016,1,"A7",3,"Scalibregma inflatum","130980",130980,25,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","E4",1,1999,1,"E4",1,"Scalibregma inflatum","130980",130980,44,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","E4C",3,2016,4,"E4",12,"Scalibregma inflatum","130980",130980,100,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","B8C",5,2016,1,"B8",5,"Scalibregma inflatum","130980",130980,42,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","A7",2,1999,1,"A7",2,"Scalibregma inflatum","130980",130980,89,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","A7B",3,2016,1,"A7",3,"Scalibregma inflatum","130980",130980,25,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","E4B",1,2016,4,"E4",4,"Scalibregma inflatum","130980",130980,33,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","E4B",3,2017,1,"E4",3,"Scalibregma inflatum","130980",130980,25,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","B8C",1,2016,4,"B8",4,"Scalibregma inflatum","130980",130980,33,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","C4A",4,2016,4,"C4",16,"Scalibregma inflatum","130980",130980,133,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","B8B",1,2016,1,"B8",1,"Scalibregma inflatum","130980",130980,8,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","C4B",2,2016,4,"C4",8,"Scalibregma inflatum","130980",130980,67,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","C4B",4,2017,1,"C4",4,"Scalibregma inflatum","130980",130980,33,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","A7B",26,2017,4,"A7",104,"Scalibregma inflatum","130980",130980,867,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","E3B",3,2017,4,"E3",12,"Scalibregma inflatum","130980",130980,100,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","B5B",3,2017,1,"B5",3,"Scalibregma inflatum","130980",130980,25,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","E3A",1,2016,4,"E3",4,"Scalibregma inflatum","130980",130980,33,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","B8B",6,2017,1,"B8",6,"Scalibregma inflatum","130980",130980,50,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","C4C",1,2016,4,"C4",4,"Scalibregma inflatum","130980",130980,33,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","A7C",5,2017,1,"A7",5,"Scalibregma inflatum","130980",130980,42,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","E4C",1,2016,1,"E4",1,"Scalibregma inflatum","130980",130980,8,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","B5A",4,2016,4,"B5",16,"Scalibregma inflatum","130980",130980,133,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","B5A",3,2017,4,"B5",12,"Scalibregma inflatum","130980",130980,100,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","B5",50,1999,1,"B5",50,"Scalibregma inflatum","130980",130980,2222,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","C4B",3,2017,4,"C4",12,"Scalibregma inflatum","130980",130980,100,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","B5A",1,2016,1,"B5",1,"Scalibregma inflatum","130980",130980,8,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","B5B",1,2015,1,"B5",1,"Scalibregma inflatum","130980",130980,8,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","B5B",2,2015,4,"B5",8,"Scoloplos armiger","130537",130537,67,"POSE","0272","1745","SS","M","F","Om","sed/pom/mic","De","SS-De","Scoloplos armiger"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","B5A",5,2017,4,"B5",20,"Scoloplos armiger","130537",130537,167,"POSE","0272","1745","SS","M","F","Om","sed/pom/mic","De","SS-De","Scoloplos armiger"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","B8B",3,2017,4,"B8",12,"Scoloplos armiger","130537",130537,100,"POSE","0272","1745","SS","M","F","Om","sed/pom/mic","De","SS-De","Scoloplos armiger"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","C4B",11,2016,4,"C4",44,"Scoloplos armiger","130537",130537,367,"POSE","0272","1745","SS","M","F","Om","sed/pom/mic","De","SS-De","Scoloplos armiger"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","A7C",6,2017,4,"A7",24,"Scoloplos armiger","130537",130537,200,"POSE","0272","1745","SS","M","F","Om","sed/pom/mic","De","SS-De","Scoloplos armiger"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","A7B",6,2017,4,"A7",24,"Scoloplos armiger","130537",130537,200,"POSE","0272","1745","SS","M","F","Om","sed/pom/mic","De","SS-De","Scoloplos armiger"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","E3A",1,2016,4,"E3",4,"Scoloplos armiger","130537",130537,33,"POSE","0272","1745","SS","M","F","Om","sed/pom/mic","De","SS-De","Scoloplos armiger"
